,id,bathrooms,bedrooms,beds,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,reviews_per_month
22984,1187669621743824994,1.0,1.0,1.0,1.0,1125.0,,4.57,4.57,,,1.15
22985,1186234590734066977,1.0,1.0,1.0,1.0,955.0,,4.57,4.57,,,1.15
22986,1186244739554355989,1.0,1.0,2.0,1.0,730.0,5.0,5.0,5.0,5.0,5.0,0.16
22987,1186293630088845390,1.0,1.0,1.0,1.0,365.0,4.85,4.58,4.81,4.96,4.65,4.29
22988,1189750892132723079,3.0,1.0,1.0,1.0,365.0,,,,,,0.55
22989,1189976865933458434,1.0,1.0,1.0,1.0,365.0,,,,,5.0,0.94
22990,1189977737318449010,1.0,1.0,1.0,1.0,365.0,5.0,4.95,5.0,5.0,4.9,3.37
22991,1190020219531106209,1.0,1.0,1.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,0.71
22992,1190044026856464803,1.0,2.0,2.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.71
22993,1190062259653473989,2.5,3.0,,2.0,1125.0,4.73,4.73,,4.73,4.91,2.37
22994,1190064191743569627,1.0,1.0,1.0,1.0,365.0,4.73,4.73,,4.73,4.91,2.37
22995,1190076264517210542,1.0,1.0,1.0,3.0,7.0,4.91,5.0,5.0,5.0,5.0,3.11
22996,1187669847949219428,1.0,1.0,1.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,2.28
22997,1187709881440197826,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,2.28
22998,1187716280593078247,3.0,2.0,,2.0,365.0,4.82,4.91,5.0,5.0,4.91,1.82
22999,1187727018082957535,,1.0,1.0,1.0,365.0,,,,,,0.57
23000,1187737466229586495,2.0,1.0,1.0,5.0,365.0,4.83,4.83,4.67,5.0,5.0,0.99
23001,1187771806007382948,2.0,3.0,,2.0,180.0,4.57,4.86,4.57,4.86,4.57,1.46
23002,1187788443477173726,1.0,1.0,1.0,1.0,365.0,,,,,4.67,0.49
23003,1187808525858818739,,1.0,1.0,1.0,365.0,,,,,,0.66
23004,1187811205468749951,,1.0,1.0,1.0,365.0,,,,,,0.66
23005,1190610502113780920,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.34
23006,1190743454576957966,1.0,2.0,3.0,3.0,180.0,5.0,5.0,4.82,4.91,5.0,2.16
23007,1190776421545715068,1.5,2.0,2.0,1.3,365.0,4.96,4.85,5.0,5.0,4.89,4.85
23008,1190840537756049193,1.0,1.0,1.0,2.0,365.0,5.0,5.0,4.86,5.0,5.0,1.24
23009,1190859233321582175,1.0,1.0,1.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,0.89
23010,1190867270619651210,1.5,1.0,2.0,1.0,1125.0,5.0,5.0,4.67,5.0,4.67,1.17
23011,1190881319035884757,1.0,1.0,2.0,1.0,365.0,4.74,4.78,4.63,4.81,4.85,4.66
23012,1190884079214352534,1.5,2.0,2.0,4.0,30.0,5.0,5.0,5.0,5.0,4.71,3.05
23013,1187817725352200958,1.0,1.0,2.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.55
23014,1187844404769118198,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,4.67,5.0,0.67
23015,1187851361045399064,1.0,1.0,1.0,2.0,365.0,,,4.3,4.7,4.8,2.54
23016,1187866672556810925,1.0,1.0,1.0,5.0,365.0,5.0,5.0,5.0,5.0,4.5,0.57
23017,1187866909478762457,1.0,2.0,1.0,2.0,365.0,4.33,5.0,4.67,5.0,5.0,0.87
23018,1187866984210097008,2.0,2.0,2.0,2.0,365.0,4.89,4.89,4.89,4.89,5.0,2.43
23019,1187873148982766972,2.0,2.0,2.0,2.0,6.0,4.87,4.73,4.93,5.0,4.73,3.24
23020,1187918644733789423,3.0,3.0,,2.0,365.0,4.76,4.65,4.59,4.94,4.82,3.17
23021,1187941915279588930,2.0,3.0,3.0,1.0,365.0,4.83,5.0,4.74,5.0,4.96,3.81
23022,1188008737960201870,1.5,2.0,3.0,1.0,365.0,4.86,4.86,4.71,4.71,5.0,2.02
23023,1190985264684226262,1.0,1.0,1.0,5.0,365.0,4.86,4.86,4.71,4.71,5.0,2.02
23024,1190990290580738715,2.0,3.0,,4.0,365.0,5.0,5.0,4.8,5.0,5.0,1.05
23025,1191010447181374345,1.0,1.0,1.0,1.0,15.0,4.67,4.83,4.83,4.83,4.83,1.94
23026,1191097665421240688,1.0,1.0,2.0,3.0,365.0,5.0,5.0,5.0,5.0,5.0,0.19
23027,1191385075355697869,1.0,1.0,1.0,2.0,60.0,5.0,5.0,5.0,5.0,5.0,3.94
23028,1191417101465990489,2.0,2.0,2.0,2.0,180.0,5.0,5.0,5.0,4.95,5.0,3.49
23029,1191427923376391429,1.0,1.0,2.0,1.0,16.8,5.0,5.0,5.0,4.95,5.0,3.49
23030,1191428005181549892,1.0,1.0,2.0,1.0,16.8,5.0,5.0,5.0,4.95,5.0,3.49
23031,1191428054753165722,1.0,1.0,2.0,1.0,16.8,5.0,5.0,5.0,4.95,5.0,3.49
23032,1191428112633521370,1.0,1.0,2.0,1.0,16.8,5.0,5.0,5.0,4.95,5.0,3.49
23033,1188023207855036549,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,4.95,5.0,3.49
23034,1188397884355001661,1.0,1.0,1.0,1.0,365.0,5.0,4.97,4.94,4.97,4.88,5.56
23035,1188401589807990789,1.0,1.0,1.0,1.0,365.0,4.9,4.95,4.79,4.92,4.79,
23036,1188408008547533741,1.0,1.0,1.0,1.0,365.0,4.9,4.95,4.79,4.92,4.79,
23037,1188427363522633424,1.0,1.0,1.0,1.0,16.8,4.9,4.95,4.79,4.92,4.79,
23038,1188427441860298428,1.0,1.0,1.0,1.0,16.8,,,,5.0,,1.61
23039,1188427846783710937,2.0,2.0,2.0,1.0,16.8,5.0,5.0,5.0,5.0,5.0,1.0
23040,1188427954701085014,2.0,2.0,2.0,1.0,16.8,5.0,5.0,5.0,5.0,5.0,1.0
23041,1188428334624464073,2.0,2.0,2.0,1.0,16.8,5.0,5.0,5.0,5.0,5.0,0.55
23042,1188428769197567214,3.0,3.0,3.0,1.0,16.8,5.0,5.0,5.0,5.0,5.0,0.55
23043,1191428184576529645,3.0,3.0,,1.0,16.8,5.0,5.0,5.0,5.0,5.0,0.55
23044,1191428227798815826,3.0,3.0,,1.0,16.8,5.0,5.0,5.0,5.0,5.0,0.55
23045,1191428312738873413,,,,1.0,16.8,5.0,5.0,5.0,5.0,5.0,0.55
23046,1191428362849247701,,,,1.0,16.8,5.0,5.0,5.0,5.0,5.0,0.55
23047,1191428395637843964,,,,1.0,16.8,5.0,5.0,5.0,5.0,5.0,0.55
23048,1191428926525268705,1.0,1.0,1.0,1.0,16.8,5.0,5.0,5.0,5.0,5.0,0.55
23049,1191429332324761538,1.0,1.0,1.0,1.0,16.8,5.0,5.0,5.0,5.0,5.0,0.55
23050,1188428907004520150,,,,1.0,16.8,5.0,5.0,5.0,5.0,5.0,0.55
23051,1188435585186379722,1.0,1.0,1.0,1.0,31.0,5.0,5.0,5.0,5.0,5.0,0.55
23052,1188444617733941667,2.5,3.0,,1.0,1125.0,4.96,4.93,4.85,5.0,4.96,5.59
23053,1188455024719455507,2.5,2.0,3.0,1.0,1125.0,4.92,4.85,4.65,5.0,5.0,5.03
23054,1188525620316668649,2.0,2.0,2.0,1.0,365.0,4.38,4.62,4.46,4.69,4.69,2.24
23055,1188542827825902854,1.0,1.0,1.0,,90.0,5.0,,,4.67,5.0,0.49
23056,1188558312928085699,2.0,3.0,,2.2,1021.8,4.94,5.0,4.94,5.0,5.0,3.4
23057,1188633793178567327,1.0,1.0,1.0,2.0,1125.0,4.79,4.86,5.0,4.93,4.93,2.41
23058,1188644532681327912,1.5,1.0,,1.0,19.0,4.79,4.86,5.0,4.93,4.93,2.41
23059,1188667406177142268,1.0,1.0,1.0,1.0,365.0,4.76,5.0,4.94,4.94,4.59,2.85
23060,1191429442567129398,2.0,2.0,2.0,1.0,16.8,4.76,5.0,4.94,4.94,4.59,2.85
23061,1191429570773350700,2.0,2.0,2.0,1.0,16.8,4.76,5.0,4.94,4.94,4.59,2.85
23062,1191429779968457005,2.0,2.0,2.0,1.0,16.8,4.76,5.0,4.94,4.94,4.59,2.85
23063,1191429861340531992,3.0,3.0,3.0,1.0,16.8,4.76,5.0,4.94,4.94,4.59,2.85
23064,1191429963571572038,3.0,3.0,3.0,1.0,16.8,4.76,5.0,4.94,4.94,4.59,2.85
23065,1191430000251731301,3.0,3.0,3.0,1.0,16.8,4.76,5.0,4.94,4.94,4.59,2.85
23066,1191430079828817253,,,,1.0,16.8,4.76,5.0,4.94,4.94,4.59,2.85
23067,1191430130484570539,,,,1.0,16.8,4.76,5.0,4.94,4.94,4.59,2.85
23068,1191430238014754309,,,,1.0,16.8,4.76,5.0,4.94,4.94,4.59,2.85
23069,1191430521084135024,1.0,1.0,1.0,1.0,16.8,4.76,5.0,4.94,4.94,4.59,2.85
23070,1191431981766770022,1.0,1.0,2.0,1.0,16.8,4.76,5.0,4.94,4.94,4.59,2.85
23071,1191444145619005430,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,2.42
23072,1191446716304163704,1.0,2.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,2.42
23073,1191478176158117158,1.5,0.0,2.0,2.0,1125.0,4.33,,4.33,5.0,5.0,0.55
23074,1191542705089798222,1.0,2.0,2.0,2.0,365.0,4.33,,4.33,5.0,5.0,0.55
23075,1188705041748648436,1.0,1.0,2.0,2.0,1125.0,4.71,5.0,5.0,4.71,5.0,1.51
23076,1188744870675509770,1.0,2.0,3.0,1.0,365.0,4.83,4.87,4.77,4.93,4.7,5.03
23077,1189142615535153493,1.0,1.0,1.0,,730.0,5.0,5.0,,5.0,5.0,0.21
23078,1189209160524076739,2.0,3.0,,1.0,365.0,4.43,4.43,4.43,,4.79,2.68
23079,1189214958615356336,1.0,1.0,1.0,1.0,365.0,4.75,4.83,5.0,4.92,4.92,2.28
23080,1189235955485372163,2.0,2.0,2.0,1.0,365.0,4.75,4.83,5.0,4.92,4.92,2.28
23081,1189285886570553275,1.0,1.0,1.0,2.0,30.0,4.64,4.91,4.73,5.0,4.91,2.24
23082,1189289956244331205,2.0,2.0,2.0,2.0,365.0,5.0,5.0,5.0,5.0,4.5,0.61
23083,1192889739316773835,2.0,3.0,3.0,1.0,1125.0,5.0,4.96,4.87,4.96,5.0,4.48
23084,1192918951103054718,1.0,1.0,2.0,1.0,1125.0,4.92,5.0,4.69,5.0,5.0,4.19
23085,1192922879692315145,1.5,2.0,,2.0,365.0,5.0,5.0,5.0,5.0,4.8,1.49
23086,1191551616625533679,2.0,2.0,,2.0,365.0,4.86,4.71,5.0,4.71,4.86,1.23
23087,1191559346924066949,,,,2.8,365.0,4.94,5.0,5.0,5.0,5.0,3.19
23088,1191573822835876349,1.0,1.0,2.0,1.0,7.0,4.9,4.93,4.98,4.98,4.98,
23089,1191574064188949206,1.0,2.0,,1.0,45.0,5.0,4.88,5.0,5.0,4.63,1.43
23090,1192948312345564574,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.5
23091,1192956181532461182,1.0,1.0,1.0,1.0,365.0,4.75,4.75,4.75,4.75,5.0,1.9
23092,1192966639681619568,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.85
23093,1192979646444722150,1.0,1.0,1.0,2.0,30.0,5.0,5.0,5.0,5.0,5.0,0.38
23094,1192985562202826983,3.0,,,2.0,31.0,5.0,5.0,4.5,5.0,5.0,1.25
23095,1193000077427308125,3.0,,,1.3,1125.0,4.36,4.45,,5.0,4.73,2.32
23096,1193015707304862066,1.0,2.0,2.0,3.2,365.0,4.36,4.45,,5.0,4.73,2.32
23097,1193030339631992592,2.5,,,2.1,365.0,,,,4.67,5.0,1.88
23098,1193042271718383527,1.0,1.0,1.0,3.0,365.0,5.0,5.0,5.0,5.0,5.0,1.51
23099,1193088033208907912,1.0,1.0,1.0,1.0,365.0,4.67,4.83,4.67,4.67,4.5,1.31
23100,1193100198739661444,2.0,2.0,2.0,1.0,365.0,4.67,4.83,4.67,4.67,4.5,1.31
23101,1191580877483551887,1.0,1.0,1.0,2.0,30.0,5.0,5.0,4.83,5.0,5.0,1.75
23102,1191664571978711901,1.0,1.0,1.0,1.0,90.0,5.0,5.0,5.0,5.0,5.0,0.67
23103,1191667717300633442,1.0,2.0,2.0,1.0,365.0,4.5,5.0,5.0,,4.5,0.34
23104,1191673546198989143,1.0,1.0,1.0,3.0,365.0,5.0,5.0,,5.0,5.0,0.86
23105,1191685337675240937,1.0,1.0,1.0,1.0,60.0,4.97,4.87,5.0,4.93,4.93,5.17
23106,1191709541229229450,2.0,0.0,2.0,2.0,365.0,4.86,4.71,4.57,5.0,5.0,1.25
23107,1191924413688611476,1.0,1.0,1.0,2.0,365.0,4.75,4.88,5.0,4.88,5.0,1.63
23108,1193114220546916209,1.0,1.0,3.0,2.0,365.0,4.92,4.96,4.96,5.0,4.96,4.5
23109,1193117867531926854,1.0,1.0,3.0,2.0,241.9,4.73,4.73,4.73,4.82,4.73,2.06
23110,1193119142696438441,2.0,2.0,2.0,,1125.0,4.92,5.0,5.0,4.92,4.92,2.16
23111,1193127855495770277,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.85
23112,1193192723484542323,1.0,1.0,1.0,,70.0,5.0,5.0,,5.0,5.0,0.43
23113,1193199035454837324,2.0,2.0,2.0,1.0,365.0,4.91,5.0,4.91,4.96,4.91,4.57
23114,1193219807477182121,1.0,1.0,,1.0,365.0,,,,,,1.68
23115,1193236665831878632,,,,1.0,365.0,,,,,,1.68
23116,1193250158373132576,2.0,,,1.0,365.0,5.0,4.67,5.0,5.0,5.0,0.76
23117,1193408833415601228,2.0,2.0,2.0,2.3,365.0,4.96,5.0,4.93,5.0,5.0,4.66
23118,1191959772434848910,3.0,,,2.0,365.0,4.71,4.71,4.52,5.0,4.95,3.91
23119,1191995629221981056,1.0,1.0,2.0,1.0,365.0,5.0,4.8,4.8,4.8,5.0,1.63
23120,1192031982352576028,1.0,1.0,1.0,1.0,365.0,,,,,4.5,1.14
23121,1192036986460339342,1.0,1.0,1.0,1.0,7.0,4.97,4.94,4.91,4.94,4.91,
23122,1192043774026361431,0.0,0.0,1.0,1.0,365.0,5.0,5.0,,5.0,5.0,1.25
23123,1192084822066092985,1.0,2.0,3.0,4.0,365.0,5.0,4.5,5.0,5.0,5.0,0.4
23124,1192095122273879895,1.0,1.0,2.0,1.0,365.0,4.9,5.0,5.0,5.0,5.0,1.97
23125,1193464002564421262,1.0,2.0,1.0,1.0,365.0,4.72,4.72,4.56,4.94,4.94,3.53
23126,1193472524828492411,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.69
23127,1193477548582321676,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.61
23128,1193522354239550043,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,1.43
23129,1193531810249799323,1.0,2.0,2.0,1.0,365.0,4.8,4.8,4.6,4.8,4.8,1.09
23130,1193550865134785107,1.0,1.0,3.0,2.0,365.0,4.93,5.0,4.93,5.0,5.0,2.47
23131,1193562610103836921,1.0,1.0,1.0,1.0,365.0,4.93,5.0,4.93,5.0,5.0,2.47
23132,1193606484088881608,1.0,1.0,1.0,1.0,365.0,4.93,5.0,4.93,5.0,5.0,2.47
23133,1193610114083059774,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.33
23134,1193614614836388866,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.33
23135,1192107346712953088,1.0,2.0,2.0,4.0,365.0,4.92,5.0,4.92,4.92,5.0,2.2
23136,1192109419712026503,1.0,1.0,2.0,2.2,1125.0,5.0,5.0,5.0,5.0,5.0,2.45
23137,1192113935689606167,1.0,2.0,3.0,1.0,365.0,4.93,4.83,4.86,4.9,4.62,
23138,1192127263407211794,1.0,1.0,3.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,1.07
23139,1192127838019237622,1.0,1.0,2.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,3.33
23140,1192144860815113826,1.0,2.0,2.0,1.0,70.0,4.33,4.56,,4.56,4.78,1.9
23141,1193618347023785214,1.0,1.0,1.0,1.0,365.0,4.33,4.56,,4.56,4.78,1.9
23142,1193625236839193856,1.0,1.0,1.0,1.0,365.0,4.88,4.94,4.94,4.94,5.0,3.52
23143,1193655892779431906,3.0,3.0,,,365.0,4.88,4.94,4.94,4.94,5.0,3.52
23144,1193670066612978884,1.0,1.0,1.0,1.0,1125.0,4.79,4.76,4.71,4.86,4.86,
23145,1193671569908515693,2.0,2.0,3.0,,365.0,4.7,4.87,4.87,4.78,4.65,4.13
23146,1193697709299942625,1.0,1.0,1.0,1.3,365.0,4.73,4.68,4.77,4.91,4.5,3.86
23147,1193704073909841679,1.0,1.0,1.0,1.0,365.0,4.79,5.0,4.75,4.92,5.0,4.29
23148,1193727132677970399,1.0,1.0,1.0,1.8,105.0,5.0,5.0,5.0,4.88,5.0,3.08
23149,1193727942492863112,1.0,1.0,1.0,1.0,6.0,4.94,4.94,4.88,4.81,4.88,2.87
23150,1192264454624466250,1.0,1.0,1.0,2.0,1125.0,4.43,4.43,,4.86,4.86,1.26
23151,1192402267125982524,2.0,2.0,3.0,4.5,365.0,5.0,5.0,5.0,5.0,5.0,0.95
23152,1192688837416151715,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,1.46
23153,1192737103734494147,1.0,1.0,1.0,1.0,999.0,5.0,5.0,5.0,5.0,5.0,1.46
23154,1192738479595642114,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,1.46
23155,1192741491784470742,1.0,1.0,1.0,1.0,999.0,5.0,5.0,5.0,,5.0,0.71
23156,1192760065779233448,1.0,1.0,2.0,,60.0,4.5,5.0,5.0,5.0,5.0,0.36
23157,1192767800956019649,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,2.4
23158,1192813416253691191,1.0,1.0,3.0,1.0,365.0,4.5,4.83,4.83,,4.83,1.12
23159,1193743447907775294,1.0,1.0,1.0,1.0,365.0,5.0,5.0,4.97,5.0,5.0,5.21
23160,1193744708136393042,1.0,1.0,2.0,1.0,1125.0,4.9,4.95,4.71,4.9,4.95,4.92
23161,1193763418494004522,1.0,1.0,2.0,2.0,30.0,4.75,5.0,4.75,5.0,4.75,0.83
23162,1193774530719460236,2.0,3.0,3.0,2.0,1125.0,4.75,5.0,4.75,5.0,4.75,0.83
23163,1193798916307938534,1.0,1.0,2.0,2.0,365.0,4.75,4.67,4.83,5.0,4.92,2.21
23164,1193830455846989317,1.0,1.0,1.0,1.0,1125.0,4.85,4.93,4.93,4.89,4.89,5.16
23165,1193833222092020068,1.0,2.0,,1.0,1125.0,4.85,4.9,4.95,4.8,5.0,4.76
23166,1193844021356719410,1.0,1.0,1.0,2.0,365.0,4.71,4.76,4.76,5.0,4.82,3.19
23167,1193860876172647661,1.0,1.0,1.0,4.0,365.0,,,,,,0.3
23168,1193863032932498876,1.0,1.0,2.0,2.0,365.0,4.94,4.88,4.97,5.0,4.91,
23169,1193987211355320685,1.0,3.0,2.0,,1125.0,4.94,4.88,4.97,5.0,4.91,
23170,1192814133915903870,2.0,1.0,2.0,1.0,999.0,4.94,4.88,4.97,5.0,4.91,
23171,1192847558712273988,2.0,2.0,2.0,1.0,365.0,4.76,4.84,4.71,4.76,4.68,
23172,1192848668742025044,2.0,2.0,2.0,1.0,1125.0,4.46,4.54,4.43,,4.86,
23173,1192849206815161590,1.0,1.0,2.0,1.0,365.0,4.9,4.9,4.9,5.0,5.0,1.86
23174,1192878536994141675,1.0,1.0,2.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.56
23175,1192880175682613615,1.0,3.0,,2.1,45.0,,,,,4.75,0.72
23176,1192882919344938711,1.0,1.0,1.0,1.1,365.0,4.5,4.5,4.33,,4.83,1.11
23177,1194138843751127619,1.0,1.0,1.0,2.0,1125.0,4.9,5.0,4.86,4.86,4.76,3.91
23178,1194215073873187306,1.0,1.0,1.0,,30.0,4.9,5.0,4.86,4.86,4.76,3.91
23179,1194260776009462317,2.0,2.0,2.0,1.0,365.0,,5.0,,5.0,4.5,0.45
23180,1194269695169196781,1.0,1.0,3.0,2.1,89.7,5.0,5.0,5.0,5.0,5.0,2.14
23181,1194336957115022615,1.0,1.0,1.0,1.0,365.0,4.47,4.71,4.76,,4.65,3.33
23182,1194349455488634582,1.0,3.0,3.0,3.0,60.0,5.0,5.0,5.0,5.0,5.0,1.06
23183,1194373901498419055,1.0,1.0,1.0,1.0,365.0,4.86,4.93,4.82,4.96,4.86,4.83
23184,1194389601938095489,1.0,1.0,1.0,5.0,365.0,5.0,5.0,5.0,,5.0,0.81
23185,1194392234483702334,1.0,1.0,1.0,3.0,365.0,4.82,4.64,5.0,4.91,5.0,1.96
23186,1194424339494341083,,1.0,1.0,,365.0,4.82,4.64,5.0,4.91,5.0,1.96
23187,1195399153011413718,1.5,2.0,2.0,1.0,365.0,4.82,4.64,5.0,4.91,5.0,1.96
23188,1195695292091997314,2.0,2.0,2.0,2.0,1125.0,4.94,4.94,4.94,5.0,4.94,3.36
23189,1195730559478895899,1.5,2.0,2.0,1.0,1125.0,4.75,4.88,4.88,4.81,5.0,3.12
23190,1195734211345440954,1.5,3.0,2.0,3.0,365.0,5.0,5.0,,5.0,,0.54
23191,1195756946283049831,1.0,1.0,1.0,5.0,365.0,5.0,5.0,,5.0,,0.54
23192,1195759219963498402,1.0,1.0,1.0,2.0,180.0,5.0,5.0,5.0,5.0,5.0,1.29
23193,1195795655588257519,3.5,3.0,3.0,1.8,365.0,5.0,5.0,5.0,5.0,5.0,0.88
23194,1195898472088360972,1.0,1.0,2.0,2.0,1125.0,4.9,4.9,4.9,5.0,4.9,4.17
23195,1194465743752626213,1.0,1.0,1.0,1.0,365.0,4.67,5.0,4.67,5.0,5.0,1.48
23196,1194492081305546080,3.0,3.0,3.0,2.0,365.0,4.92,5.0,4.92,4.92,4.92,2.59
23197,1194505876815027347,1.5,1.0,1.0,2.0,365.0,5.0,5.0,5.0,5.0,4.67,0.54
23198,1194510116079579251,2.0,2.0,2.0,2.0,90.0,4.92,5.0,4.77,4.85,5.0,3.07
23199,1194515277400516975,2.5,3.0,3.0,2.0,1125.0,5.0,5.0,4.79,4.93,5.0,2.71
23200,1194515494851455715,2.5,1.0,3.0,2.0,365.0,,,,5.0,5.0,0.51
23201,1194797999686371663,3.0,1.0,1.0,,365.0,,,,5.0,5.0,0.51
23202,1194914397531750429,1.0,1.0,2.0,2.0,90.0,5.0,5.0,5.0,5.0,5.0,0.94
23203,1194914846002493982,1.5,1.0,2.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,1.0
23204,1194944237102792284,1.0,1.0,1.0,1.0,1125.0,4.76,4.94,4.88,5.0,4.94,3.04
23205,1195908918438300919,1.0,1.0,1.0,1.0,365.0,4.89,4.94,4.89,5.0,4.78,3.23
23206,1195952659094629238,1.0,1.0,1.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,0.71
23207,1195975636147111614,1.0,1.0,1.0,3.0,30.0,5.0,5.0,5.0,5.0,5.0,0.22
23208,1195981697610758418,1.5,3.0,,2.0,1125.0,4.95,4.84,4.79,4.89,4.95,3.43
23209,1196008981679081054,2.5,3.0,3.0,1.0,365.0,4.5,4.59,4.56,4.59,4.91,
23210,1195047637423567459,1.0,1.0,1.0,2.0,1125.0,4.85,4.77,4.92,4.92,5.0,2.32
23211,1195072786689769517,1.0,2.0,1.0,3.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.71
23212,1195076892920392509,2.0,2.0,2.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,2.09
23213,1195078027668275350,1.0,1.0,1.0,1.0,120.0,4.67,4.67,4.33,5.0,,1.71
23214,1195106882822305845,1.0,1.0,1.0,1.0,365.0,4.95,5.0,4.95,4.95,5.0,3.61
23215,1195107832659972368,1.0,1.0,1.0,3.0,365.0,5.0,4.5,5.0,5.0,5.0,0.53
23216,1195131890097563639,1.0,0.0,1.0,1.0,1125.0,,4.5,4.5,,5.0,1.74
23217,1195159898332431404,2.0,3.0,3.0,2.0,365.0,4.64,4.86,4.79,4.93,5.0,2.5
23218,1195167607640944166,1.0,1.0,1.0,3.0,30.0,5.0,5.0,5.0,5.0,5.0,0.27
23219,1196028586499668749,1.0,1.0,1.0,,365.0,5.0,5.0,5.0,5.0,5.0,0.77
23220,1196159818566952688,2.0,2.0,2.0,,90.0,5.0,5.0,5.0,5.0,5.0,1.18
23221,1196231767521761967,1.0,1.0,1.0,1.3,365.0,4.67,4.92,4.67,4.83,,2.14
23222,1196281283118697032,1.0,1.0,1.0,1.0,365.0,4.67,4.92,4.67,4.83,,2.14
23223,1196285776211239613,2.5,2.0,3.0,1.0,365.0,4.67,4.92,4.67,4.83,,2.14
23224,1196316041648331377,3.5,3.0,3.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,1.88
23225,1195279911434487824,1.0,1.0,1.0,1.0,365.0,4.85,4.7,4.9,4.85,4.9,4.26
23226,1195290458075999558,1.0,1.0,1.0,1.0,365.0,4.92,4.88,4.83,4.92,4.96,4.16
23227,1195294513743532837,1.0,2.0,3.0,2.0,7.0,4.92,4.88,4.83,4.92,4.96,4.16
23228,1195302396233895903,1.0,2.0,2.0,1.0,365.0,4.74,4.89,4.74,4.89,5.0,3.37
23229,1195306103382195941,1.0,1.0,1.0,1.0,365.0,5.0,5.0,4.94,5.0,5.0,3.31
23230,1198528840236296701,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.29
23231,1198554529199082096,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,4.78,1.82
23232,1198559699280364267,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.29
23233,1196328176650249844,3.5,3.0,3.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.29
23234,1196379561646798162,3.5,1.0,3.0,1.0,365.0,4.38,,,4.63,5.0,1.71
23235,1196401980531491816,2.0,2.0,3.0,2.0,365.0,4.8,4.73,4.8,4.93,4.93,2.83
23236,1196419702775962798,1.0,1.0,2.0,1.1,1125.0,5.0,5.0,5.0,5.0,5.0,0.49
23237,1196427027707055825,1.0,1.0,2.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,0.37
23238,1196434740628906816,3.0,,,2.0,365.0,,,4.8,,4.8,0.98
23239,1196440271712261625,1.0,1.0,1.0,1.0,365.0,,4.5,4.75,,4.5,1.9
23240,1196470650191753971,2.0,3.0,3.0,1.0,1125.0,4.77,4.85,4.92,4.67,4.9,
23241,1198582626078772710,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,0.87
23242,1198670461781991584,,,,1.0,365.0,4.9,4.8,4.8,4.9,5.0,1.79
23243,1198670473454594753,1.0,1.0,2.0,1.0,365.0,4.67,4.5,4.67,4.56,4.78,3.23
23244,1198741706808679150,1.0,1.0,1.0,1.0,365.0,4.67,4.5,4.67,4.56,4.78,3.23
23245,1198749300462043276,1.0,1.0,1.0,1.0,365.0,4.89,4.89,4.94,4.94,4.94,3.53
23246,1198768890915845526,1.0,3.0,3.0,1.0,365.0,4.89,4.89,4.94,4.94,4.94,3.53
